# Constructed from biom file
#OTU ID	SRR15093004	SRR15093005	SRR15093006	SRR15093007	SRR15093008	SRR15093009	SRR15093010	SRR15093011	SRR15093012	SRR15093013	SRR15093014
PWY-6731	0.0	0.0	7.493199957089331	0.0	0.0	62.06193095978923	20.964138928059693	0.0	0.0	60.646700928135665	0.0
PWY-6737	27368.786253709095	21763.355659138022	26339.438208234045	14033.621930979425	13406.882536586369	21277.78975394602	23493.360789730505	27532.81959009021	22776.08770113471	15532.04714552251	23153.009968354007
PWY-6749	3113.9006659226416	1085.1142622945242	2125.063263994474	163.3349327318262	1512.907977672002	1101.721527807983	413.4637340517294	1184.1227868392148	1636.0935546508574	305.8104088315091	3668.649580456986
PWY-6876	7752.916910173503	6613.321342547987	5118.531262136067	960.2631565236767	4251.41737346727	5113.733649267052	3092.127160280083	5060.280320545559	6193.691814444938	4052.7151167283555	2784.08996893336
PWY-6891	185.4535350980706	283.12289921239886	112.56961730372089	763.612573031053	44.353818164303526	300.62541702395583	508.54060672215	172.36005529271583	157.94411506344343	427.07314304124327	675.5402777611708
PWY-6892	8902.73637285395	5570.6379091127355	8837.541333341347	10476.227593772535	3638.3715885050187	6934.00170856328	11828.005257690698	11305.724375919632	7754.250034705379	6145.250040621691	17346.435886790834
PWY-6895	911.307322922851	1366.281442502597	556.0828713657546	3399.86096398562	220.45797998524702	1451.6288176645683	2404.685233900711	848.9818927694628	776.304317165146	1986.8438208293007	3237.8179397890144
PWY-6897	40498.601671064156	30005.83344699351	35056.60283361114	25878.156330044967	29371.712176760884	32047.57309181416	33711.036185060875	43990.3953805606	34661.61296952834	22875.171503283087	61415.954597691496
PWY-6901	10770.232009763326	9253.289294235694	9527.188013411413	14185.944835340362	5472.36624051402	7827.223043463712	9305.610045596048	10796.583135213265	7810.946994639219	7789.798541020136	25582.50766210194
PWY-6944	156.0819652204605	336.18521762142433	143.75551770370444	629.9992104604781	40.02350590260843	160.1646698712275	42.6644205040824	41.23081058864029	74.89011525854777	508.87665624484214	519.5459677435041
PWY-6948	84.30323142578027	47.972780989033	62.78551866589398	354.27091547425226	34.54715471062734	0.0	31.66702112163147	43.85722325426758	55.07460117987438	68.80236654826604	112.39234842982322
PWY-6956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.68078322150906	0.0
PWY-6957	353.0138281180724	740.7299922358878	227.0908597133052	0.0	0.0	413.82949893451587	0.0	13.247656699922103	234.5003723885631	1418.895308466041	1292.0543935327496
PWY-6969	50326.995565464094	38835.720561522256	45414.07820329461	31325.595495403042	35082.225631666275	40368.30873139671	41993.38429834045	53986.646161798504	43800.959629698555	27665.48023422754	69323.003807061
PWY-6992	765.2145713146388	482.51373701308637	388.12660153466095	398.04774692772867	4.49577046758201	601.0882961505764	112.16587850517539	285.1917520436435	166.09166905570936	649.4534449877085	165.90161349439978
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.1914930517261
PWY-7003	99.70246569506553	1802.4599616504256	459.3900492877642	2077.4268877020404	141.50834319236805	1009.7111767622845	683.7556680519722	2044.9217653002627	384.7237580739513	3824.9354782840783	2796.1581410682934
PWY-7007	3177.6027499316474	3832.948422368198	1049.9928775265607	1384.6287200734503	3564.2620268463743	1117.6424436304235	1969.986375177809	2927.6656137123077	2274.095510925152	2559.69659104966	1753.3962587750887
PWY-7013	0.0	231.57409951530713	203.68442044333102	47.975659368069024	0.0	115.88594168548283	245.43344866080201	728.4872835921403	107.9110893069189	195.64903144702353	1074.9107151826993
PWY-7024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.74308601652032	461.1841751323777
PWY-7046	396.3538886264739	106.32609922036632	163.2378334721024	31.331590340598737	920.6091612467492	80.30201719455229	912.9113361821394	1668.4774241760076	150.9727790510259	1491.0466191079076	628.6672586826155
PWY-7084	98.44447273688446	120.67592119585348	63.31264151529836	0.0	183.30138160953769	238.43944470289105	269.5333487508215	558.3095110348607	102.10010486977355	445.4364554730782	150.76380865802224
PWY-7090	850.053927866996	479.1045544562536	826.8023419493185	1273.8246904781145	540.3513633578942	553.9859676324163	813.2091842308739	542.8961909382284	527.1085563855721	1763.6119366777552	2393.3920710378457
PWY-7094	41205.082188511245	32635.85425981421	36264.294501734534	33345.00513060141	28738.768654434156	29921.495495550316	26635.83882508174	40741.164053736546	31945.19504114479	32300.22840119401	73720.44608284521
PWY-7097	59.48120128907787	205.9550218150616	461.4804229600965	1912.6960118982552	5.164540530044525	188.60403759055674	53.116496103087506	76.16169907760606	89.07436641344023	388.86254226016666	22474.11052034511
PWY-7098	66.84759555733433	230.98615195779817	513.1292404638936	2113.1477959638487	5.808924442106967	211.2256309891959	59.61113251692384	85.50231957224342	99.9987418398103	435.9001807379042	24072.152626918876
PWY-7111	71813.63091957562	57875.433660904404	63682.231844278635	44528.38705430869	47727.79809023168	56328.43805311015	52629.27855483881	71593.32635126592	63504.51780097664	50080.60381215985	123370.70825975912
PWY-7159	150.44439909449278	432.91265964037416	822.673206032657	2260.9829781450226	56.541292160880595	1032.2267969982843	352.11807869188306	1402.8004994773532	382.3886076461255	1210.5793284378528	28561.81771015888
PWY-7184	32161.327696360826	25247.26920917775	29923.403955723188	24064.821346779914	19586.933527643712	25920.8457661093	27791.11496456165	34522.16924987803	28305.4621968711	20298.951574110753	58351.991178808734
PWY-7187	14595.537581867975	13487.10101296698	12001.094576993748	9286.966902507813	9222.53886924725	14369.355199904012	15519.206072903025	17027.55645529173	16630.857677129115	13080.792433375444	14562.075188537097
PWY-7196	29146.93671603411	19887.0940034164	25446.28692842059	18052.826506104808	20319.909518042325	23545.967936242945	26902.1850459906	31953.109240245936	23728.479355434978	13783.557179373393	28863.618023175528
PWY-7197	38558.60953003049	29384.51520466616	35398.3854112353	23567.30013825861	27912.269193755903	31559.2466158114	33888.56529343312	42638.08403165516	34725.08454593117	20900.256500526233	52144.340426056515
PWY-7198	193.43909547808025	270.96321661791194	27.981919709371365	10.49670654104373	999.7805884836475	149.89754455421945	463.61160989203387	226.46853760266	229.71061721032683	0.0	73.43351677876352
PWY-7199	21151.460395318256	13975.823396013831	17159.09887605658	16149.18354297386	12802.874258626744	15206.449138407148	16000.10016212668	20493.128461009306	15204.372722242659	10391.892338767284	40093.94506099986
PWY-7200	27103.245593467596	18399.48560017812	23025.107739156534	18551.694531153033	17528.29648212988	20309.82786445553	21787.574161557302	27635.84234923852	20578.196004162997	13743.858083441066	45217.90013870549
PWY-7208	45934.17445910895	34315.99218894595	41725.78256426907	31798.057702592465	31989.672093346402	36824.45865483056	38708.176106257866	49451.07766895203	39629.05348914485	26272.481575652735	65128.10605387887
PWY-7210	276.06526727456327	386.30520287793024	39.96773840147521	14.992675005197876	1424.2277655867929	213.93715864115703	660.374406087839	323.2070805810725	327.7298024442124	0.0	104.85384228811112
PWY-7211	35321.503973850115	27000.470239622406	32889.03447800524	25831.31208778586	22432.73827062099	27996.211902488547	29837.803161989883	37935.148300904024	30760.757289685564	21954.318701468892	60913.43110205517
PWY-7219	48501.307094836506	37449.93766255956	43892.174300900246	30004.886975757516	33751.52819775259	39532.03480234692	42382.5053744096	52889.60425372188	43095.39609334044	26672.736565577517	64377.64332088489
PWY-722	302.38028758094316	267.0800111559589	388.7177520401572	499.07356948785355	97.7362534241094	313.2073233493316	156.2658967357673	249.82001822460632	212.5264519196255	752.4541270181029	683.0700266064807
PWY-7220	43838.84716032438	33402.419639109154	40735.27734167361	28813.527392407632	30818.49530132596	35362.473851363335	37254.24775908761	47815.79204694392	38465.64716452333	25155.306532000788	68618.062007555
PWY-7221	41179.42774727643	31741.005390038394	37138.57958550498	25603.537437247585	28660.92129364846	33001.80424075396	34820.049926926964	44037.2769368145	36273.652965033005	22020.810068458733	60536.54277367321
PWY-7222	43838.84716032438	33402.419639109154	40735.27734167361	28813.527392407632	30818.49530132596	35362.473851363335	37254.24775908761	47815.79204694392	38465.64716452333	25155.306532000788	68618.062007555
PWY-7228	42993.13433138385	33077.13196170512	39269.40529429786	27469.58275905387	29956.126135482602	34470.86639675391	36259.335704885416	46212.1149435951	37770.16574333593	23738.36578866177	65215.38834336025
PWY-7229	47726.23377932675	36502.55342311324	43973.161600204105	30450.3958915743	33389.47800487768	38858.55410092455	41260.48370062706	52247.742152338215	42154.119737896464	26900.13311722984	67126.89311033695
PWY-7234	34936.00251648826	25816.210775784013	31767.33821369831	23601.676845928232	22979.065916233412	27792.43456103717	27280.298360069894	37227.22623732707	29566.60796822164	19248.852204764906	52409.43646090288
PWY-7237	2501.47	3490.35	1419.0099999999998	5863.53	2442.35	1417.35	1686.68	2817.2000000000003	1755.66	9623.84	8415.15
PWY-7242	19879.87520847002	12904.42441008003	17096.820657936736	13586.26623179083	10621.804068606443	14984.450198624903	13767.817451214492	19328.958460979167	13681.940010548062	11834.875867526636	30565.03092787717
PWY-7254	6114.9667590905465	3335.045427674816	6598.531642855598	24375.300185855973	1824.5331234694763	5222.365795638661	2513.63962470924	5870.1912635041745	2885.6719717818287	17246.23204041051	32788.66871753695
PWY-7255	3125.7044082545904	3575.9682522967364	1584.2174826157207	1173.0597222655933	1165.7597511783479	1467.9197734686597	1127.324904030818	1679.5881619407357	2390.911022093918	1241.2600010864885	795.3061328084965
PWY-7274	0.0	0.0	23.997893287399197	0.0	0.0	0.0	0.0	0.0	10.285314125477283	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	19.215446510587917	46.04371474990279	5.646869977775658	0.0	0.0	0.0
PWY-7295	753.5819964363793	1080.1565556821383	604.5067259403735	5715.634355145319	83.70366430137422	135.42686674883117	0.0	263.6205483653804	291.24702366411327	3372.223425977334	7682.361365086259
PWY-7315	1127.874224424555	465.37951857330484	1456.4847375273766	6248.419841410559	186.45528067442987	806.1073470298711	175.62963666118299	974.5039139384063	496.7984994668975	974.7084846514155	1075.3461738286965
PWY-7323	37128.43406959261	28969.59437902108	32887.22395311579	25408.448609433628	25739.793581834387	29701.073880703283	31796.390743039934	39786.80344528859	32312.970879241228	22781.81843460704	53025.7556340492
PWY-7328	7732.503356862666	4327.862633266923	7879.493618437068	11755.992690777706	4064.015912676273	7477.546304260537	9741.596169142178	12951.349155283317	4760.769101100272	12508.910817379214	23830.068314413707
PWY-7332	1960.5320169327351	2901.879272321225	2321.357278987916	3040.6556177935963	2499.165932544352	2272.2280973042593	2600.4893072609434	2065.3875352801692	2196.8315516846683	3573.0816106553493	1587.1146063588785
PWY-7347	1245.9431327278505	896.7926653470413	834.4901488877815	768.1665589114987	654.4852782969061	1269.3952828278748	1681.3649028773498	2114.2195013797145	954.7664831382185	818.5323514581987	931.0793093876329
PWY-7371	17891.456873372954	12291.410014300114	14111.974389934032	6657.591501480104	10912.359969962294	16230.393961212258	15155.719907340219	19925.88492129807	15293.588716653243	5292.232198525318	12332.842298000018
PWY-7373	0.0	0.0	0.0	35.85459096494007	0.0	119.33825126858655	0.0	0.0	35.93655596283037	27.88933289981883	83.57308266168779
PWY-7374	13871.592661209848	9402.008256439543	9975.786505671551	5466.137570681159	8304.173485886633	11436.6251970539	10614.842824772159	14947.442346161868	10365.58263778129	3458.4589945059906	11652.269127994407
PWY-7376	5683.948450868534	5689.712311390505	5562.924183324168	5423.132355287148	3460.5884409596515	4937.6192006675365	3559.5566876278403	5243.795060649683	4611.636056507624	8545.383756116376	8584.70575887679
PWY-7377	75.88443744539295	96.56054190515091	422.1642277019204	2393.331013703309	229.26915113763894	779.8181095881172	646.8740151200687	1915.7845875097644	311.49327624632264	1044.556999205295	5417.080352493342
PWY-7385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.052674565157698
PWY-7391	0.0	0.0	23.675005748669577	52.46203993060657	0.0	232.15387091020983	127.59309297081441	11.902367909807952	0.0	5.244481541193719	7.832461466972678
PWY-7392	18217.59402482441	13916.598634129556	15786.932086229897	16913.662453395747	12862.154524043994	12003.75710635699	16283.668179943015	18959.502556102394	12278.400972908856	12298.232957935017	30561.535229424044
PWY-7400	38806.29723231955	29375.79370272755	35145.45699545496	22058.652826259087	27298.91243817951	31575.44361352714	32247.266724014127	42041.39907237941	33832.0351856202	22411.57727188001	53899.578850323225
PWY-7401	0.0	0.0	0.0	0.0	0.0	0.0	152.1815266562836	128.69632986503643	0.0	0.0	0.0
PWY-7431	15851.431589020718	14168.544972638176	11315.569581483564	19494.29790792904	7938.951017763343	10710.440181235577	7721.783442457265	13817.59681738672	12784.620449455791	16135.67341294734	42573.5822300107
PWY-7446	0.0	1.3185896317958443	0.0	217.72199825589587	0.0	6.658169768034667	0.0	10.653158144688934	0.0	477.84222014343624	17.296891762853264
PWY-7456	1079.3086330693527	993.2600464186868	3143.0070003840146	1225.148242289758	167.88460852178196	2238.532327796777	1782.506631566998	1932.0894998675867	1864.039244308044	2968.300779027412	677.0441906180191
PWY-7527	26.91144255158335	6.6551962160932305	34.831398735796895	0.0	0.0	0.0	0.0	0.0	9.443421304287517	124.5195646974375	4225.606891041765
PWY-7539	29069.24321518154	23477.320390538385	28483.213582463897	24036.912249659224	17688.498841004457	22794.828081549153	23660.50747869176	30458.11908628265	25351.812333013535	20855.3682921867	57391.49287450689
PWY-7560	35989.61112681765	26602.681731415018	32430.889646899595	21049.57563197279	25728.553933957704	29214.926642387276	31942.830931815017	39783.8402374215	31611.167422033242	19592.847428024877	53116.54358867064
PWY-7616	2545.8474925447863	2437.562611342422	984.4421073814107	1093.7866741937416	968.8129214467049	1157.2653831382445	827.8573111947012	1523.8860573179243	1430.1935134639452	2142.1758266660095	1898.533006794813
PWY-7644	0.0	0.0	1.9917163297368181	143.97326036734225	0.0	0.0	0.0	0.0	0.0	93.89443358370202	31.03872289936361
PWY-7663	64439.15845738671	50350.50410962335	60633.616873751715	43573.475522471	40265.26880536724	52789.62313911891	50448.764057401815	66657.69711407555	57108.909110876055	39153.70490713048	90416.35109102972
PWY-7664	30485.69352100512	24825.37246004625	31442.357764604894	23042.681462346623	15755.317719867016	25485.783819753637	20223.443598415997	29503.62083750006	26528.091778378384	29257.29960466338	55587.36967576419
PWY-841	43443.18279105993	33069.60853304363	39727.28199369695	27614.869372212106	30193.67888117802	35203.29636808128	37207.74596371528	47071.424166913326	38302.193960398916	23883.422220811495	62289.45502798259
PWY-922	866.6841173911621	473.35653594136966	969.0478164227287	129.60712615425552	543.2259370501462	387.07163220619685	892.4508723550939	819.3064947904365	369.26779256502937	170.68642674952775	198.7851989821474
PWY0-1061	5839.764173363442	3570.6727746445495	6118.229771522192	17140.302533427923	3535.3931701500596	5140.109801759217	7830.739036019588	8992.926665125533	3960.4787280595697	14178.14002216502	27379.828986160144
PWY0-1241	25397.29952656463	17151.42459622066	23480.742871944967	11316.333057795526	16542.69741435839	20465.6317819604	20963.939567105946	26992.978725755424	22472.890143798464	12283.46578235881	18003.69145776751
PWY0-1261	35927.411750049534	26020.087614970347	31306.915662051168	25019.298548355797	22757.82047299402	28469.243880186714	28326.889232349542	38304.37012245123	29260.948872413162	21987.243888419453	51494.32579298139
PWY0-1277	1086.3393390440742	1702.5148484579815	782.1165074821225	1366.20399041612	369.245028584467	493.87193474417836	250.38730280325842	492.9316201077436	666.887894581972	1454.836858074094	2410.7027105664924
PWY0-1296	9932.742405053057	6180.12663792708	8068.812734034494	9149.338022073098	9495.607829389499	5906.3872134807425	8035.924338456261	11220.64143515388	7444.546865755126	7145.2199909254605	12822.622459054692
PWY0-1297	9051.205592512684	7527.199483497697	7389.717450110116	8953.491520771651	8703.980450563326	5328.166069979583	7312.098300621553	10260.123048907855	6803.32647650595	7096.810404849455	21391.95425299427
PWY0-1298	7748.911443757664	6423.327243697792	6406.327156609255	7539.913462633004	7638.962572353628	4566.345298322977	6321.120588583351	8877.034845306707	5875.3911187380845	6264.957305982676	13901.054998358668
PWY0-1319	50927.140440796626	38043.113997843226	46424.82538732034	32759.564980410527	35591.54859605916	40880.135636360246	43106.08800144858	54983.035678282446	44130.26734295252	30083.1597037012	76501.46938729609
PWY0-1338	0.0	17.347976197540017	76.30192603981278	1870.8363816705241	33.287598696712315	98.31673918715333	4.996939087848179	37.307626538987684	22.36957865856015	1304.9826165700374	498.4527396286177
PWY0-1415	22062.971979473205	16853.687923808116	19669.55020758694	6191.89902905081	14084.165006580339	18006.178752864264	17173.42062383753	23509.166919556155	18669.852784935254	9111.1935040173	12752.021985869656
PWY0-1479	17064.057827466564	11111.457131568215	15956.30977107441	15782.998652635544	12826.121132690489	13504.247676324729	16345.465307609495	21837.0385728408	13507.738301993668	13373.83939893077	38184.695223979994
PWY0-1533	12049.158475045275	10603.066756921658	10440.448065950444	2635.3734184733653	7018.966108436496	9086.147199812718	5623.273807791493	9438.87557799498	11369.723384393947	7160.284533390841	9963.752654751508
PWY0-1586	25076.188243905908	18643.497293424345	20053.29992391702	27607.66300427369	18471.710061228907	18959.41438285194	17680.98750910847	26310.64054570943	18910.84279000973	19409.874657429347	60134.38863609964
PWY0-162	46033.06925562098	34698.84747725679	41775.83219175888	28566.16178821098	33319.92480601506	37189.18678057777	39992.867070800814	50564.796169028115	40365.09755554277	25502.213819805755	64292.509820740896
PWY0-166	31435.340043666336	24594.818320942737	28979.560659678315	22424.488653248714	19518.04951889359	25434.93478448524	27285.021609688905	33867.161784824355	27785.831123298554	19113.44342663727	53943.818292067546
PWY0-321	3564.2784998577113	3319.6535161154284	3329.6733996466223	6402.950892991315	1793.2351320131813	3077.7034537524673	1603.2352349955752	3692.7560837149244	2921.3363698017984	7333.7145254451125	7486.234398487654
PWY0-41	0.0	2.0084915884749948	0.0	28.994811275602377	0.0	0.0	0.0	47.07416882625598	0.0	93.17210627787662	148.39983613003858
PWY0-42	4616.786140179083	3478.452685406883	5099.871160394518	6713.840901204931	3852.5470328719025	3892.9316829540376	4235.83681007713	6251.556342576606	3578.239890062821	6248.806827827356	9184.602224641481
PWY0-781	32921.63262989855	25083.155399289524	28947.65735824785	17307.170772200545	21694.38271725791	25407.11685312699	24579.959763292896	33512.2179531701	27477.62314414061	18525.23730346012	54542.565274335226
PWY0-845	1650.4747562362325	706.7634863803391	3441.9259784843803	5758.452656742365	1646.3735395500835	2990.061434855903	4821.60639236041	3975.8912706489705	1534.7746656831282	9421.31507622561	7104.740750508177
PWY0-862	27555.102104015565	22507.849846646357	28598.64069456869	20916.527132593314	14056.996855981593	23127.27829372599	18145.23540159785	26571.551183149084	23990.493194810566	27263.241945986603	50716.063238776354
PWY1G-0	3135.8010274279577	3445.6856627187644	1541.4628688856817	2062.984085376389	3323.5250957516923	1712.6330146611456	1876.1677459695318	2879.4693569603855	2328.3839587681796	2490.5293833296428	1573.6622721105841
PWY490-3	6078.358140549864	5462.028024055112	4981.751488554268	5480.47096725765	3498.7845251422896	5342.511296281213	4003.1990875002616	6938.118709837266	5358.605001972811	4789.232658007675	8217.24464592019
PWY4FS-7	47816.300161933556	35612.09864085665	42903.783112323224	22996.052027976475	33789.470682771986	38265.056440586406	40673.34499820278	51854.46379456178	41295.053579390886	25525.18387379481	62572.624732082135
PWY4FS-8	47816.300161933556	35612.09864085665	42903.783112323224	22996.052027976475	33789.470682771986	38265.056440586406	40673.34499820278	51854.463794561794	41295.053579390886	25525.183873794813	62572.62473208214
PWY5F9-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.037974683544304	0.0	0.0	0.0
PWYG-321	31855.743309884812	25955.433157696356	32775.99224923511	23851.83198822519	16435.988294399296	26567.326359799998	21029.989932526158	30728.64887297352	27679.519030257292	30512.44355769832	57736.6535723545
PYRIDNUCSAL-PWY	27430.224801897904	20266.140338094727	23133.956717115205	16327.286665444395	17818.07690536116	22298.040584846607	22236.628523482497	29526.683803883614	21762.220028375064	16441.646399477955	38411.42054771962
PYRIDNUCSYN-PWY	36148.598067837425	27066.60255720803	32631.471616299812	21328.63320199931	25931.404497730073	29553.35449444853	32095.393935820928	40117.54982230779	31640.9482819718	19522.82625956927	46250.33521478077
PYRIDOXSYN-PWY	803.7754418233543	320.7113219984467	1947.285425547806	9622.526048654923	887.0837675147264	1797.2688371469537	8749.605589638864	2623.4328723157078	741.929616291483	11132.140046759743	5710.126669934425
REDCITCYC	40987.6125165367	30316.75533922914	35710.748324923276	27552.51389224014	21800.301032614363	33754.807204026176	27336.44340177984	39544.74065113839	31559.104202306196	27065.752144836166	70908.12223843341
RHAMCAT-PWY	5747.527293280403	5025.642886656475	5079.395563158478	3647.318243815193	3024.47037171389	4689.805437678532	3685.373664891977	5931.34608947155	4221.8838096535	5267.285029472476	9493.083999029688
RIBOSYN2-PWY	39328.87364343599	29849.24615400263	35814.38707789202	25055.63227285136	27628.57354244387	31912.059330732096	33792.66583468207	42812.36931426361	34542.93795040924	22296.09435046063	54988.90508702438
RUMP-PWY	737.409253582327	547.3565547647719	416.5432167350747	983.8663769602841	197.0144380034114	741.4970523417721	1004.9475356246309	254.00598896176075	642.567376194251	781.458078525007	8723.911473994469
SALVADEHYPOX-PWY	38647.03894580231	29597.58081530793	30940.505941969048	26902.180248289656	23088.22328965078	30395.495929900768	26799.76860239075	38898.531150764655	30948.77158350639	25941.591785907356	56618.22656513098
SER-GLYSYN-PWY	47882.56088174564	36609.2769857808	42952.99306810658	25416.887816322513	32777.90818476821	38693.88113449664	39349.87435030553	50657.31562198608	40691.13407508214	30590.12220414529	62386.837670245244
SO4ASSIM-PWY	33850.83812211496	29041.470505680205	34076.19869777209	28588.686909945514	19815.902137880483	30299.547526799033	29722.038121091122	37962.18174498791	32242.88474798375	25132.699134759692	61504.1650933596
SUCSYN-PWY	3390.8797749869555	2330.3371912867933	2390.594087884771	2347.5435605639773	1793.5777470578246	3402.2493184912923	4473.292027847036	5685.659240136008	2497.137624918268	2462.1133050400745	2920.858522443847
SULFATE-CYS-PWY	37480.487780608804	32125.844130410016	36835.13633942361	28408.206846313435	23671.18682486415	32476.829133791314	31635.317532856498	40189.41196316543	35238.787007483304	26836.843843570263	66905.45565521334
TCA	50947.3103043001	39221.13765785005	46257.29028427377	34331.26220137214	35151.13504464924	40847.12434976534	41882.104006114525	54414.8230924382	44266.87964978683	29162.45831886637	72848.47269795842
TCA-GLYOX-BYPASS	20866.104141316722	18623.74716675676	18751.52964002102	20820.910702721245	12921.389363639382	15553.609984756402	13552.956407555876	20859.739506119084	17551.724520225336	20505.277692906016	55237.43775757809
TEICHOICACID-PWY	486.4837561434625	259.21230327937917	331.8705355403296	75.50839668111631	36.786787574111855	222.76964321683735	193.17920337721247	352.13796798957384	302.0955803673162	1081.6168751423863	439.24325889237883
THISYN-PWY	24182.383291710736	16284.219302117413	22601.161983736783	19490.291949529255	12226.912947448767	19067.60646975329	25328.252254418778	28401.09029743045	20974.795520159332	14803.316768180395	41117.749560312914
THREOCAT-PWY	0.0	0.0	0.0	17.862312041619717	0.0	0.0	0.0	0.0	0.0	25.305799412257148	244.26184858766
THRESYN-PWY	45642.64746618203	34230.76631141554	41360.54417781974	29163.759102478652	31120.16757190783	37366.0566790455	40421.14205513933	49926.354704607475	39223.41465369977	25961.666770778585	61831.49192713324
TRNA-CHARGING-PWY	38072.323820725986	28034.66414856883	34129.169148901834	24611.09902245505	26351.693900024748	31293.090521266553	33005.80539112415	41419.631261998096	32862.81327382501	20621.167227207097	51757.6742192658
TRPSYN-PWY	42200.43392117773	31955.151256361514	38577.04649838564	26700.018103063703	30228.27870606035	34507.91448091782	36864.797455393455	46305.521503914446	37388.37067597438	23342.904665857775	58934.38673469421
TYRFUMCAT-PWY	4390.196807047692	3527.214550264075	4652.005364168985	14947.523394880835	1822.2412617665261	3348.7727630269883	1999.2712344612269	3442.916469758957	2715.892047715236	12509.453365915311	31631.839561429922
UBISYN-PWY	23562.97872006874	18847.57003296029	21762.499728164777	18785.669680474966	14436.73467102604	18425.029357083476	17581.146584396505	23931.712101927536	20838.92557575026	16842.84586973291	45717.57908056341
UDPNAGSYN-PWY	40230.55715097097	30870.8041209934	35486.380530255585	19482.798483422222	29797.931638500435	32900.51940680324	34527.79726661194	44549.95825225476	35607.279078089734	21663.111769745723	50515.93065817963
VALDEG-PWY	1182.4505841904731	357.06166309388936	801.9102952352747	47.944909229937444	611.0433205794071	763.6853102565663	369.6985250991754	956.0554490804143	395.29766109087245	173.35217362971483	17.997104355184913
VALSYN-PWY	68830.9918775367	54679.17356745469	62497.82909653468	43406.60401870125	46674.05228063439	54290.622668242075	52773.847867666096	70071.84380142958	61544.80062174848	40801.73467000824	96202.17758877864
